FAC,LOC,GPE,time,Latitude,Longitude,state_code,state_name,county_name,county_fips,city_name,city_id,population
,,Florida,2024-09-26 05:39:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:37:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, US",2024-09-26 05:35:14+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,florida,2024-09-26 05:34:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:33:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:33:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:32:55+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Carolina, Carolinas",2024-09-26 05:32:51+00:00,35.20380025,-80.8386846603445,NC,North Carolina,Mecklenburg,37119,Charlotte,4460243,911311
,,Florida,2024-09-26 05:30:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Bay County,2024-09-26 05:30:15+00:00,30.2481693,-85.6593633,FL,Florida,Bay,12005,Lynn Haven,4163049,20156
,,Florida,2024-09-26 05:30:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Chatham County, Savannah",2024-09-26 05:30:06+00:00,32.0790074,-81.0921335,GA,Georgia,Chatham,13051,Savannah,4221552,147780
,,Tallahassee,2024-09-26 05:30:05+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"US, USA, us",2024-09-26 05:29:00+00:00,34.68163145,-86.84569571284743,AL,Alabama,Limestone,01083,Madison,4074267,46962
,,Florida,2024-09-26 05:27:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:25:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, USA",2024-09-26 05:23:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:23:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FL,2024-09-26 05:22:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 05:22:05+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 05:21:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:20:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:20:09+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:18:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:15:42+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 05:12:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Apalachicola,2024-09-26 05:09:45+00:00,29.7255084,-84.9827725,FL,Florida,Franklin,12037,Apalachicola,4146148,2281
,,Florida,2024-09-26 05:09:40+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
Blue Ridge Parkway,,,2024-09-26 05:07:18+00:00,36.14775715,-81.71509781328461,NC,North Carolina,Watauga,37189,Blowing Rock,4456376,1292
,,Florida,2024-09-26 06:43:38+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:42:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"FL, Tallahassee",2024-09-26 06:38:22+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Dothan,2024-09-26 06:34:43+00:00,31.2237285,-85.3934375,AL,Alabama,Houston,01069,Dothan,4059102,68567
,,Florida,2024-09-26 06:32:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 06:31:23+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 06:30:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:30:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, San Antonio",2024-09-26 06:30:02+00:00,28.3361142,-82.2745308,FL,Florida,Pasco,12101,San Antonio,4171771,1308
,,"Florida, San Antonio",2024-09-26 06:30:02+00:00,28.3361142,-82.2745308,FL,Florida,Pasco,12101,San Antonio,4171771,1308
,,Florida,2024-09-26 06:28:25+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:27:09+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:26:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 06:19:57+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 06:19:12+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:16:45+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Boca Chica, FL, fl",2024-09-26 06:15:29+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,"Boca Chica, FL, fl",2024-09-26 06:15:29+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,Cincinnati,2024-09-26 06:15:00+00:00,39.1014537,-84.5124602,OH,Ohio,Hamilton,39061,Covington,4288809,40997
,,Florida,2024-09-26 06:12:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:10:09+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"DeSantis, Florida",2024-09-26 06:07:56+00:00,27.40556925,-82.51881724643172,FL,Florida,Manatee,12081,North Sarasota,4166298,6982
,,Florida,2024-09-26 06:02:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 06:00:11+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Escambia, Florida, Santa Rosa",2024-09-26 06:00:08+00:00,30.51858805,-87.14442515141009,FL,Florida,Santa Rosa,12113,Ferry Pass,4155017,28921
,,Pasco County,2024-09-26 06:00:05+00:00,28.2996183,-82.4522702,FL,Florida,Pasco,12101,Connerton,7315224,2116
,,Florida,2024-09-26 07:58:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:56:55+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:55:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:54:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:50:58+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:36:33+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:34:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:32:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Boca Raton, FL",2024-09-26 07:32:38+00:00,26.3586885,-80.0830984,FL,Florida,Palm Beach,12099,Boca Raton,4148411,93235
,,Florida,2024-09-26 07:30:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:30:34+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 07:30:12+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 07:30:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,OHIO,2024-09-26 07:29:07+00:00,40.2253569,-82.6881395,OH,Ohio,Licking,39089,Johnstown,5159309,4918
,,Florida,2024-09-26 07:22:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:19:15+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:15:13+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:12:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Boca Chica, FL, fl",2024-09-26 07:10:06+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,"Boca Chica, FL, fl",2024-09-26 07:10:06+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,"Florida, southampton",2024-09-26 07:10:00+00:00,28.0452476,-80.64214183016918,FL,Florida,Brevard,12009,West Melbourne,4177872,20679
,,Florida,2024-09-26 07:02:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-26 07:00:10+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Pasco County,2024-09-26 07:00:09+00:00,28.2996183,-82.4522702,FL,Florida,Pasco,12101,Connerton,7315224,2116
,,Florida,2024-09-26 07:00:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 07:00:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:59:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:59:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:58:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, US",2024-09-26 08:56:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tallahassee,2024-09-26 08:52:50+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Raleigh,2024-09-26 08:52:05+00:00,35.7803977,-78.6390989,NC,North Carolina,Wake,37183,Raleigh,4487042,482295
,,Florida,2024-09-26 08:52:04+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:47:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:42:44+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Boca Chica, FL, fl",2024-09-26 08:38:52+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,"Boca Chica, FL, fl",2024-09-26 08:38:52+00:00,28.411749,-81.58593162083542,FL,Florida,Orange,12095,Horizon West,7315230,14000
,,ohio,2024-09-26 08:36:50+00:00,40.2253569,-82.6881395,OH,Ohio,Licking,39089,Johnstown,5159309,4918
,,"Florida, Lakeland",2024-09-26 08:36:44+00:00,28.0394654,-81.9498042,FL,Florida,Polk,12105,Lakeland,4161438,104401
,,Florida,2024-09-26 08:36:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:31:33+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:31:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:30:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:27:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,florida,2024-09-26 08:27:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:24:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:22:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 08:20:54+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 08:15:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:14:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 08:14:03+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 08:13:44+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:13:30+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:12:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:12:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:10:18+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Ohio,2024-09-26 08:09:26+00:00,40.2253569,-82.6881395,OH,Ohio,Licking,39089,Johnstown,5159309,4918
,,Florida,2024-09-26 08:08:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:07:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Tampa,2024-09-26 08:05:43+00:00,27.9477595,-82.458444,FL,Florida,Hillsborough,12057,Tampa,4174757,414547
,,Florida,2024-09-26 08:05:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:05:35+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:03:10+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-26 08:02:13+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-26 08:01:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:00:32+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 08:00:27+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
the Blue Ridge Parkway,,North Carolina,2024-09-26 08:00:08+00:00,35.5654821,-82.4867321,NC,North Carolina,Buncombe,37021,Biltmore Forest,4455999,1441
,,Florida,2024-09-26 09:58:49+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:57:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Georgia",2024-09-26 09:57:10+00:00,31.5876806291597,-82.57399616919007,GA,Georgia,Bacon,13005,Nicholls,4212770,3331
,,Florida,2024-09-26 09:56:49+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:55:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:53:43+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:50:44+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:50:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Fort Myers Beach, Lee County",2024-09-26 09:48:54+00:00,26.4520248,-81.948145,FL,Florida,Lee,12071,Fort Myers Beach,4155996,6983
,,Florida,2024-09-26 09:48:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:47:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:47:07+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:47:03+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:46:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:46:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:44:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:44:09+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Apalachicola, FL",2024-09-26 09:41:26+00:00,29.7255084,-84.9827725,FL,Florida,Franklin,12037,Apalachicola,4146148,2281
,,Florida,2024-09-26 09:41:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:41:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tyndall",2024-09-26 09:40:00+00:00,30.4623086,-84.225334,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 09:40:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:39:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:37:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Georgia,2024-09-26 09:36:05+00:00,32.3293809,-83.1137366,GA,Georgia,Dodge,13091,Chester,4187637,1568
,,Florida,2024-09-26 09:35:06+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:34:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:33:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:33:31+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:33:29+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:33:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:31:26+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:30:55+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 09:30:17+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,"Fort Myers Beach, Lee County",2024-09-26 09:30:10+00:00,26.4520248,-81.948145,FL,Florida,Lee,12071,Fort Myers Beach,4155996,6983
,,Florida,2024-09-26 09:30:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:30:05+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, the Sunshine State",2024-09-26 09:29:05+00:00,28.772727072773417,-81.95742904405053,FL,Florida,Sumter,12119,Hawthorne,4158257,1475
,,Florida,2024-09-26 09:28:37+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:26:44+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 09:26:36+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:59:54+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:59:46+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Sarasota,2024-09-26 10:58:51+00:00,27.3365805,-82.5308545,FL,Florida,Sarasota,12115,Sarasota,4172131,55118
,,Florida,2024-09-26 10:58:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, San Antonio",2024-09-26 10:58:06+00:00,28.3361142,-82.2745308,FL,Florida,Pasco,12101,San Antonio,4171771,1308
,,Florida,2024-09-26 10:57:47+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:57:11+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:57:02+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:55:56+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"BROWARD COUNTY, FLORIDA",2024-09-26 10:55:09+00:00,26.15713125,-80.45499690290379,FL,Florida,Broward,12011,Weston,4178003,69959
,,Florida,2024-09-26 10:54:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Broward,2024-09-26 10:53:22+00:00,26.15713125,-80.45499690290379,FL,Florida,Broward,12011,Weston,4178003,69959
,,Florida,2024-09-26 10:52:52+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Crawfordville, Florida",2024-09-26 10:52:26+00:00,30.1760358,-84.3751778,FL,Florida,Wakulla,12129,Crawfordville,4152267,3702
,,Florida,2024-09-26 10:52:08+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Atlanta, Georgia",2024-09-26 10:52:06+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-26 10:51:41+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:51:24+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,FL,2024-09-26 10:51:16+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Atlanta,2024-09-26 10:51:15+00:00,33.7489924,-84.3902644,GA,Georgia,Fulton,13121,Atlanta,4180439,510823
,,Florida,2024-09-26 10:51:01+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Chicago, Florida",2024-09-26 10:50:06+00:00,27.5973194,-81.5132753,FL,Florida,Highlands,12055,Avon Park,4146440,10086
,,Florida,2024-09-26 10:50:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:50:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:49:59+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:49:28+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"D.C., Florida",2024-09-26 10:46:59+00:00,28.641390558129444,-81.7934547210924,FL,Florida,Lake,12069,Howey-in-the-Hills,4159315,1098
,,Tallahassee,2024-09-26 10:46:58+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 10:46:43+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:45:23+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:45:00+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:44:20+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,"Florida, Tallahassee",2024-09-26 10:43:11+00:00,30.4380832,-84.2809332,FL,Florida,Leon,12073,Tallahassee,4174715,201731
,,Florida,2024-09-26 10:41:51+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:41:21+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:37:42+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
,,Florida,2024-09-26 10:36:53+00:00,27.7567667,-81.4639835,FL,Florida,Polk,12105,Frostproof,4156326,3134
